candidate_id,nr_ref,wojewodztwo,powiat,gmina,teryt_gmi,recommended_action,priority_class,priority_score_v13,risk_class,recommended_power_class_w,new_pop_ge65_proxy,flood_risk_pop_ge65_gain_proxy,redundancy_gain_pop_proxy,failure_loss_pop_night_proxy,estimated_cost_pln,cost_per_new_person_ge65_pln,candidate_lat,candidate_lon,candidate_source,candidate_type,effect_method
EXIST-SOiA-20260423-13912,SOiA-20260423-13912,MAŁOPOLSKIE,m. Tarnów,Tarnów,,integracja,A,81.12,,900,0.0,0.0,0.0,642.53,5000,0.0,50.013396,20.91526,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260421-70158,SOiA-20260421-70158,WIELKOPOLSKIE,gostyński,Krobia,,integracja,A,81.12,,900,0.0,0.0,0.0,642.31,5000,0.0,51.775161,16.989495,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260421-67259,SOiA-20260421-67259,WIELKOPOLSKIE,kępiński,Bralin,,integracja,A,81.12,,900,0.0,0.0,0.0,642.14,5000,0.0,51.276373,17.942454,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260408-73325,SOiA-20260408-73325,MAŁOPOLSKIE,brzeski,Iwkowa,,integracja,A,81.12,,900,0.0,0.0,0.0,642.02,5000,0.0,49.817642,20.590702,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260422-90920,SOiA-20260422-90920,ZACHODNIOPOMORSKIE,m. Szczecin,Szczecin,,integracja,A,81.12,,600,0.0,0.0,0.0,641.68,5000,0.0,53.360384,14.588832,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260422-75360,SOiA-20260422-75360,MAŁOPOLSKIE,wadowicki,Brzeźnica,,integracja,A,81.11,,1200,0.0,0.0,0.0,641.48,5000,0.0,49.94242,19.616984,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260421-18982,SOiA-20260421-18982,ŁÓDZKIE,sieradzki,Sieradz,,integracja,A,81.11,,900,0.0,0.0,0.0,641.44,5000,0.0,51.527967,18.715062,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260416-44899,SOiA-20260416-44899,ŁÓDZKIE,wieluński,Pątnów,,integracja,A,81.11,,900,0.0,0.0,0.0,641.36,5000,0.0,51.082114,18.73931,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260409-55325,SOiA-20260409-55325,WIELKOPOLSKIE,ostrowski,Ostrów Wielkopolski,,integracja,A,81.11,,600,0.0,0.0,0.0,641.16,5000,0.0,51.659366,17.797015,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260420-24256,SOiA-20260420-24256,ŚWIĘTOKRZYSKIE,buski,Solec-Zdrój,,integracja,A,81.11,,1200,0.0,0.0,0.0,640.98,5000,0.0,50.406969,20.86775,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260417-90622,SOiA-20260417-90622,MAŁOPOLSKIE,tatrzański,Biały Dunajec,,integracja,A,81.11,,1200,0.0,0.0,0.0,640.93,5000,0.0,49.370298,19.973335,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260421-63020,SOiA-20260421-63020,OPOLSKIE,strzelecki,Strzelce Opolskie,,integracja,A,81.11,,600,0.0,0.0,0.0,640.91,5000,0.0,50.503212,18.315529,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260420-88690,SOiA-20260420-88690,PODKARPACKIE,ropczycko-sędziszowski,Ropczyce,,integracja,A,81.11,,600,0.0,0.0,0.0,640.87,5000,0.0,50.053805,21.614737,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260422-36702,SOiA-20260422-36702,MAŁOPOLSKIE,olkuski,Trzyciąż,,integracja,A,81.11,,900,0.0,0.0,0.0,640.83,5000,0.0,50.328033,19.776353,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260413-29393,SOiA-20260413-29393,POMORSKIE,lęborski,Cewice,,integracja,A,81.11,,900,0.0,0.0,0.0,640.7,5000,0.0,54.452634,17.813794,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260416-43404,SOiA-20260416-43404,LUBUSKIE,zielonogórski,Sulechów,,integracja,A,81.11,,1100,0.0,0.0,0.0,640.66,5000,0.0,52.062568,15.436099,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260422-53486,SOiA-20260422-53486,KUJAWSKO-POMORSKIE,wąbrzeski,Płużnica,,integracja,A,81.11,,1800,0.0,0.0,0.0,640.54,5000,0.0,53.297915,18.777131,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260415-56655,SOiA-20260415-56655,MAŁOPOLSKIE,dąbrowski,Mędrzechów,,integracja,A,81.11,,900,0.0,0.0,0.0,640.33,5000,0.0,50.267736,21.012154,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260408-81608,SOiA-20260408-81608,MAŁOPOLSKIE,brzeski,Dębno,,integracja,A,81.11,,900,0.0,0.0,0.0,640.31,5000,0.0,49.908227,20.749869,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260421-17447,SOiA-20260421-17447,OPOLSKIE,kluczborski,Kluczbork,,integracja,A,81.11,,600,0.0,0.0,0.0,640.22,5000,0.0,50.986802,18.20867,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260415-95073,SOiA-20260415-95073,WARMIŃSKO-MAZURSKIE,nidzicki,Janowiec Kościelny,,integracja,A,81.11,,900,0.0,0.0,0.0,640.18,5000,0.0,53.295148,20.525436,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260414-94794,SOiA-20260414-94794,LUBELSKIE,zamojski,Stary Zamość,,integracja,A,81.11,,900,0.0,0.0,0.0,640.15,5000,0.0,50.797086,23.271017,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260416-21253,SOiA-20260416-21253,MAZOWIECKIE,płocki,Bielsk,,integracja,A,81.11,,900,0.0,0.0,0.0,640.12,5000,0.0,52.606149,19.799783,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260414-77985,SOiA-20260414-77985,MAZOWIECKIE,grójecki,Grójec,,integracja,A,81.11,,600,0.0,0.0,0.0,640.07,5000,0.0,51.913407,20.900223,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260417-82597,SOiA-20260417-82597,LUBELSKIE,zamojski,Szczebrzeszyn,,integracja,A,81.1,,900,0.0,0.0,0.0,639.99,5000,0.0,50.68631,22.960594,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260414-38087,SOiA-20260414-38087,WARMIŃSKO-MAZURSKIE,kętrzyński,Barciany,,integracja,A,81.1,,900,0.0,0.0,0.0,639.85,5000,0.0,54.298699,21.352999,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260420-51184,SOiA-20260420-51184,POMORSKIE,gdański,Pruszcz Gdański,,integracja,A,81.1,,900,0.0,0.0,0.0,639.82,5000,0.0,54.246382,18.62265,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260421-42612,SOiA-20260421-42612,OPOLSKIE,oleski,Praszka,,integracja,A,81.1,,900,0.0,0.0,0.0,639.75,5000,0.0,51.068511,18.528335,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260415-71791,SOiA-20260415-71791,MAŁOPOLSKIE,nowotarski,Czarny Dunajec,,integracja,A,81.1,,900,0.0,0.0,0.0,639.69,5000,0.0,49.41484,19.894223,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260424-00114,SOiA-20260424-00114,MAZOWIECKIE,Warszawa,Śródmieście,,integracja,A,81.1,,600,0.0,0.0,0.0,639.59,5000,0.0,52.258175,20.99479,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260414-30767,SOiA-20260414-30767,WIELKOPOLSKIE,turecki,Malanów,,integracja,A,81.1,,1200,0.0,0.0,0.0,639.36,5000,0.0,51.994202,18.37358,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260423-37153,SOiA-20260423-37153,MAŁOPOLSKIE,bocheński,Rzezawa,,integracja,A,81.1,,900,0.0,0.0,0.0,639.35,5000,0.0,50.020945,20.497878,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260420-56362,SOiA-20260420-56362,ŁÓDZKIE,zduńskowolski,Zduńska Wola,,integracja,A,81.1,,1200,0.0,0.0,0.0,639.32,5000,0.0,51.584553,18.854583,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260421-49053,SOiA-20260421-49053,MAZOWIECKIE,mławski,Dzierzgowo,,integracja,A,81.1,,1200,0.0,0.0,0.0,639.32,5000,0.0,53.15323,20.663534,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260420-14912,SOiA-20260420-14912,ŁÓDZKIE,sieradzki,Błaszki,,integracja,A,81.1,,900,0.0,0.0,0.0,639.19,5000,0.0,51.712632,18.439435,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260414-15244,SOiA-20260414-15244,POMORSKIE,wejherowski,Luzino,,integracja,A,81.1,,900,0.0,0.0,0.0,638.58,5000,0.0,54.519133,18.132973,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260417-89645,SOiA-20260417-89645,LUBELSKIE,puławski,Kazimierz Dolny,,integracja,A,81.1,,600,0.0,0.0,0.0,638.53,5000,0.0,51.321718,21.947552,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260422-90518,SOiA-20260422-90518,KUJAWSKO-POMORSKIE,aleksandrowski,Waganiec,,integracja,A,81.09,,900,0.0,0.0,0.0,638.17,5000,0.0,52.782228,18.903335,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260422-57390,SOiA-20260422-57390,PODKARPACKIE,jasielski,Brzyska,,integracja,A,81.09,,900,0.0,0.0,0.0,638.08,5000,0.0,49.807378,21.402555,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260407-65976,SOiA-20260407-65976,ZACHODNIOPOMORSKIE,kołobrzeski,Gościno,,integracja,A,81.09,,900,0.0,0.0,0.0,638.01,5000,0.0,54.046999,15.650309,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260422-27854,SOiA-20260422-27854,ZACHODNIOPOMORSKIE,m. Koszalin,Koszalin,,integracja,A,81.09,,600,0.0,0.0,0.0,637.85,5000,0.0,54.191856,16.157802,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260421-31088,SOiA-20260421-31088,ZACHODNIOPOMORSKIE,stargardzki,Stargard,,integracja,A,81.09,,900,0.0,0.0,0.0,637.82,5000,0.0,53.36839,15.03034,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260421-89840,SOiA-20260421-89840,OPOLSKIE,oleski,Zębowice,,integracja,A,81.09,,900,0.0,0.0,0.0,637.76,5000,0.0,50.773755,18.369475,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260416-82926,SOiA-20260416-82926,LUBUSKIE,żagański,Iłowa,,integracja,A,81.09,,1200,0.0,0.0,0.0,637.63,5000,0.0,51.545288,15.197526,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260415-50398,SOiA-20260415-50398,LUBELSKIE,lubartowski,Jeziorzany,,integracja,A,81.09,,900,0.0,0.0,0.0,637.38,5000,0.0,51.600468,22.278311,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260421-39377,SOiA-20260421-39377,LUBELSKIE,tomaszowski,Łaszczów,,integracja,A,81.09,,900,0.0,0.0,0.0,637.37,5000,0.0,50.532563,23.663805,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260423-43262,SOiA-20260423-43262,PODKARPACKIE,strzyżowski,Niebylec,,integracja,A,81.09,,1200,0.0,0.0,0.0,637.29,5000,0.0,49.848231,21.873411,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260424-31459,SOiA-20260424-31459,LUBUSKIE,strzelecko-drezdenecki,Drezdenko,,integracja,A,81.09,,1200,0.0,0.0,0.0,637.28,5000,0.0,52.833623,15.845631,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260415-70902,SOiA-20260415-70902,ŁÓDZKIE,piotrkowski,Rozprza,,integracja,A,81.09,,900,0.0,0.0,0.0,637.12,5000,0.0,51.360493,19.684721,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260423-53854,SOiA-20260423-53854,MAZOWIECKIE,piaseczyński,Piaseczno,,integracja,A,81.09,,900,0.0,0.0,0.0,637.06,5000,0.0,52.026794,21.088837,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
NEW-17308,,DOLNOŚLĄSKIE,głogowski,Kotla,0203042,walidacja_terenowa,A,81.08,wysokie ryzyko,900,119.26,119.26,0.0,0.0,0,0.0,51.7101396,16.0317887,gap_representative_point,gap_centroid,gap_population_proxy
EXIST-SOiA-20260408-98777,SOiA-20260408-98777,MAŁOPOLSKIE,brzeski,Czchów,,integracja,A,81.08,,900,0.0,0.0,0.0,636.85,5000,0.0,49.859418,20.713064,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260423-54400,SOiA-20260423-54400,KUJAWSKO-POMORSKIE,toruński,Czernikowo,,integracja,A,81.08,,900,0.0,0.0,0.0,636.63,5000,0.0,52.945328,18.983305,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260422-19385,SOiA-20260422-19385,ŚLĄSKIE,kłobucki,Wręczyca Wielka,,integracja,A,81.08,,900,0.0,0.0,0.0,636.5,5000,0.0,50.80882,18.881059,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260421-15555,SOiA-20260421-15555,LUBELSKIE,świdnicki,Mełgiew,,integracja,A,81.08,,900,0.0,0.0,0.0,636.35,5000,0.0,51.216723,22.841472,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260416-83668,SOiA-20260416-83668,ŚWIĘTOKRZYSKIE,buski,Tuczępy,,integracja,A,81.08,,900,0.0,0.0,0.0,636.13,5000,0.0,50.517564,20.993293,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260421-78742,SOiA-20260421-78742,ZACHODNIOPOMORSKIE,goleniowski,Przybiernów,,integracja,A,81.08,,900,0.0,0.0,0.0,635.55,5000,0.0,53.764833,14.909034,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260423-32336,SOiA-20260423-32336,MAZOWIECKIE,m. Ostrołęka,Ostrołęka,,integracja,A,81.08,,900,0.0,0.0,0.0,635.37,5000,0.0,53.086001,21.591564,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260416-22228,SOiA-20260416-22228,LUBUSKIE,zielonogórski,Sulechów,,integracja,A,81.07,,900,0.0,0.0,0.0,635.2,5000,0.0,52.097116,15.53752,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260408-94201,SOiA-20260408-94201,MAŁOPOLSKIE,brzeski,Borzęcin,,integracja,A,81.07,,600,0.0,0.0,0.0,635.03,5000,0.0,50.031656,20.663572,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260417-85089,SOiA-20260417-85089,MAŁOPOLSKIE,krakowski,Iwanowice,,integracja,A,81.07,,900,0.0,0.0,0.0,635.03,5000,0.0,50.259253,19.99153,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260422-17429,SOiA-20260422-17429,WIELKOPOLSKIE,kościański,Czempiń,,integracja,A,81.07,,600,0.0,0.0,0.0,634.73,5000,0.0,52.180629,16.711715,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260417-17737,SOiA-20260417-17737,MAZOWIECKIE,m. Płock,Płock,,integracja,A,81.07,,600,0.0,0.0,0.0,634.6,5000,0.0,52.537157,19.717789,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260424-23984,SOiA-20260424-23984,KUJAWSKO-POMORSKIE,m. Bydgoszcz,Bydgoszcz,,integracja,A,81.07,,300,0.0,0.0,0.0,634.6,5000,0.0,53.13253,18.056814,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260417-55983,SOiA-20260417-55983,WIELKOPOLSKIE,m. Konin,Konin,,integracja,A,81.07,,600,0.0,0.0,0.0,634.52,5000,0.0,52.245055,18.263404,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260416-15496,SOiA-20260416-15496,MAŁOPOLSKIE,krakowski,Zabierzów,,integracja,A,81.07,,300,0.0,0.0,0.0,634.44,5000,0.0,50.148663,19.758179,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260423-73700,SOiA-20260423-73700,ŚLĄSKIE,wodzisławski,Gorzyce,,integracja,A,81.07,,600,0.0,0.0,0.0,634.18,5000,0.0,49.94292,18.398001,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260421-95769,SOiA-20260421-95769,PODKARPACKIE,kolbuszowski,Kolbuszowa,,integracja,A,81.07,,900,0.0,0.0,0.0,634.17,5000,0.0,50.254388,21.735463,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260415-20587,SOiA-20260415-20587,PODKARPACKIE,przemyski,Krasiczyn,,integracja,A,81.07,,900,0.0,0.0,0.0,634.05,5000,0.0,49.744236,22.638063,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260423-87473,SOiA-20260423-87473,MAZOWIECKIE,ostrowski,Ostrów Mazowiecka,,integracja,A,81.07,,900,0.0,0.0,0.0,633.97,5000,0.0,52.838978,21.877545,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260417-90192,SOiA-20260417-90192,ŚLĄSKIE,gliwicki,Sośnicowice,,integracja,A,81.07,,900,0.0,0.0,0.0,633.86,5000,0.0,50.254806,18.513433,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260423-34941,SOiA-20260423-34941,PODKARPACKIE,przeworski,Kańczuga,,integracja,A,81.07,,900,0.0,0.0,0.0,633.8,5000,0.0,50.147915,22.618304,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260420-86641,SOiA-20260420-86641,MAŁOPOLSKIE,tarnowski,Zakliczyn,,integracja,A,81.07,,900,0.0,0.0,0.0,633.76,5000,0.0,49.884159,20.777,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260422-27273,SOiA-20260422-27273,ŚLĄSKIE,kłobucki,Popów,,integracja,A,81.06,,1200,0.0,0.0,0.0,633.73,5000,0.0,51.035248,18.899995,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260417-21956,SOiA-20260417-21956,LUBUSKIE,świebodziński,Szczaniec,,integracja,A,81.06,,900,0.0,0.0,0.0,633.63,5000,0.0,52.198528,15.701336,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260415-75231,SOiA-20260415-75231,OPOLSKIE,kędzierzyńsko-kozielski,Bierawa,,integracja,A,81.06,,900,0.0,0.0,0.0,633.25,5000,0.0,50.32186,18.205345,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260415-84807,SOiA-20260415-84807,MAŁOPOLSKIE,nowotarski,Nowy Targ,,integracja,A,81.06,,900,0.0,0.0,0.0,633.12,5000,0.0,49.510919,19.929406,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260423-66527,SOiA-20260423-66527,LUBELSKIE,kraśnicki,Zakrzówek,,integracja,A,81.06,,1200,0.0,0.0,0.0,633.11,5000,0.0,50.896307,22.437577,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260415-63920,SOiA-20260415-63920,MAŁOPOLSKIE,krakowski,Sułoszowa,,integracja,A,81.06,,600,0.0,0.0,0.0,633.04,5000,0.0,50.273971,19.698639,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260413-97252,SOiA-20260413-97252,WIELKOPOLSKIE,nowotomyski,Kuślin,,integracja,A,81.06,,900,0.0,0.0,0.0,633.0,5000,0.0,52.362897,16.316226,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260421-37218,SOiA-20260421-37218,WIELKOPOLSKIE,kościański,Krzywiń,,integracja,A,81.06,,900,0.0,0.0,0.0,632.95,5000,0.0,51.96428,16.892571,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260423-20260,SOiA-20260423-20260,ŚLĄSKIE,m. Dąbrowa Górnicza,Dąbrowa Górnicza,,integracja,A,81.06,,600,0.0,0.0,0.0,632.38,5000,0.0,50.400092,19.249542,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260415-68399,SOiA-20260415-68399,ŚWIĘTOKRZYSKIE,pińczowski,Pińczów,,integracja,A,81.06,,900,0.0,0.0,0.0,632.38,5000,0.0,50.439492,20.628684,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
NEW-20170,,DOLNOŚLĄSKIE,legnicki,Kunice,0209042,walidacja_terenowa,A,81.05,wysokie ryzyko,900,260.93,260.93,0.0,0.0,0,0.0,51.2162123,16.3115243,gap_representative_point,gap_centroid,gap_population_proxy
NEW-26746,,PODKARPACKIE,jarosławski,Jarosław,1804042,walidacja_terenowa,B,81.05,wysokie ryzyko,900,143.13,143.13,0.0,0.0,0,0.0,50.1279098,22.5770307,nearest_public_osm_object,school,gap_population_proxy
EXIST-SOiA-20260421-60204,SOiA-20260421-60204,ŁÓDZKIE,zgierski,Zgierz,,integracja,A,81.05,,1200,0.0,0.0,0.0,632.14,5000,0.0,51.840556,19.423333,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260408-44016,SOiA-20260408-44016,KUJAWSKO-POMORSKIE,mogileński,Mogilno,,integracja,A,81.05,,900,0.0,0.0,0.0,631.71,5000,0.0,52.608957,17.943037,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260416-73279,SOiA-20260416-73279,LUBELSKIE,puławski,Żyrzyn,,integracja,A,81.05,,1200,0.0,0.0,0.0,631.62,5000,0.0,51.552733,22.04353,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260417-16084,SOiA-20260417-16084,OPOLSKIE,prudnicki,Głogówek,,integracja,A,81.05,,900,0.0,0.0,0.0,631.57,5000,0.0,50.345473,17.992957,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260422-28195,SOiA-20260422-28195,LUBELSKIE,lubelski,Konopnica,,integracja,A,81.05,,900,0.0,0.0,0.0,631.5,5000,0.0,51.202978,22.428138,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260423-64017,SOiA-20260423-64017,WIELKOPOLSKIE,rawicki,Bojanowo,,integracja,A,81.05,,900,0.0,0.0,0.0,631.45,5000,0.0,51.70118,16.782826,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260420-69360,SOiA-20260420-69360,ZACHODNIOPOMORSKIE,sławieński,Sławno,,integracja,A,81.05,,900,0.0,0.0,0.0,631.29,5000,0.0,54.374444,16.68225,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260416-91075,SOiA-20260416-91075,LUBELSKIE,puławski,Janowiec,,integracja,A,81.05,,1200,0.0,0.0,0.0,631.24,5000,0.0,51.37399,21.90424,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260423-95076,SOiA-20260423-95076,PODKARPACKIE,jasielski,Osiek Jasielski,,integracja,A,81.05,,900,0.0,0.0,0.0,631.17,5000,0.0,49.659083,21.494362,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260421-44815,SOiA-20260421-44815,OPOLSKIE,strzelecki,Strzelce Opolskie,,integracja,A,81.05,,600,0.0,0.0,0.0,631.15,5000,0.0,50.532185,18.336225,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260421-30971,SOiA-20260421-30971,WIELKOPOLSKIE,leszczyński,Lipno,,integracja,A,81.05,,1200,0.0,0.0,0.0,631.05,5000,0.0,51.903163,16.620972,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260410-20477,SOiA-20260410-20477,MAŁOPOLSKIE,proszowicki,Koszyce,,integracja,A,81.05,,1200,0.0,0.0,0.0,630.7,5000,0.0,50.182872,20.549291,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260415-56542,SOiA-20260415-56542,ŚLĄSKIE,lubliniecki,Ciasna,,integracja,A,81.05,,600,0.0,0.0,0.0,630.67,5000,0.0,50.780906,18.673973,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260422-96520,SOiA-20260422-96520,WIELKOPOLSKIE,kościański,Śmigiel,,integracja,A,81.05,,900,0.0,0.0,0.0,630.62,5000,0.0,52.00057,16.683863,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260415-62515,SOiA-20260415-62515,LUBELSKIE,zamojski,Nielisz,,integracja,A,81.04,,900,0.0,0.0,0.0,630.37,5000,0.0,50.800476,23.096336,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260414-32361,SOiA-20260414-32361,PODKARPACKIE,łańcucki,Białobrzegi,,integracja,A,81.04,,900,0.0,0.0,0.0,630.37,5000,0.0,50.121978,22.416624,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260421-52548,SOiA-20260421-52548,WIELKOPOLSKIE,kościański,Kościan,,integracja,A,81.04,,900,0.0,0.0,0.0,630.17,5000,0.0,52.090002,16.576969,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
