teryt_woj,wojewodztwo,teryt_pow,powiat,risk_class,pop_night_total,pop_day_total,pop_night_ge65,pop_day_ge65,pop_night_outside,pop_day_outside,pct_ge65_of_total,pct_outside_ge65_of_total
08,LUBUSKIE,0862,Zielona Góra,wysokie ryzyko,89.08735705282999,80.47887311979929,20.78878078087476,20.27005483028493,68.29857627195523,60.208818289514355,23.34,76.66
08,LUBUSKIE,0801,gorzowski,niskie ryzyko,4037.0086468353416,4042.924806251269,2184.9925031807898,2247.3665366763107,1852.016143654552,1795.5582695749572,54.12,45.88
08,LUBUSKIE,0801,gorzowski,wysokie ryzyko,1782.817842919912,1888.618704099846,1270.4927756854622,1327.826148188628,512.3250672344498,560.792555911218,71.26,28.74
08,LUBUSKIE,0802,krośnieński,niskie ryzyko,2002.853690936579,2142.364898711173,1186.3302598497914,1325.8074209237711,816.5234310867876,816.5574777874015,59.23,40.77
08,LUBUSKIE,0802,krośnieński,wysokie ryzyko,4484.45382421666,4335.672819745779,3813.703569733362,3665.631251528744,670.7502544832975,670.041568217035,85.04,14.96
08,LUBUSKIE,0803,międzyrzecki,niskie ryzyko,762.8846929983171,705.0939264359323,463.517375536608,410.454945249331,299.3673174617091,294.6389811866013,60.76,39.24
08,LUBUSKIE,0803,międzyrzecki,wysokie ryzyko,582.9803559142356,598.0832422365368,439.30445106925265,450.18508200583653,143.67590484498297,147.89816023070023,75.35,24.65
08,LUBUSKIE,0804,nowosolski,niskie ryzyko,1183.1967747859044,1139.0705093373856,849.1820161162535,802.9009455108134,334.0147586696507,336.1695638265722,71.77,28.23
08,LUBUSKIE,0804,nowosolski,wysokie ryzyko,1991.1787862573296,2164.0278112895876,1605.9988831108826,1781.9513880769284,385.1799031464469,382.0764232126593,80.66,19.34
08,LUBUSKIE,0806,strzelecko-drezdenecki,niskie ryzyko,1085.3612888826656,1071.6165410956887,739.6970327756429,726.6882096866862,345.66425610702265,344.9283314090025,68.15,31.85
08,LUBUSKIE,0806,strzelecko-drezdenecki,wysokie ryzyko,998.065301944608,947.3807593575434,927.0444439269702,876.3599013399058,71.02085801763764,71.02085801763764,92.88,7.12
08,LUBUSKIE,0807,sulęciński,niskie ryzyko,1147.1536062087353,1155.6531665434711,279.03962300367004,276.3796007101222,868.1139832050653,879.2735658333489,24.32,75.68
08,LUBUSKIE,0807,sulęciński,wysokie ryzyko,874.8814516396171,859.1763935607821,205.0250755857644,203.88925695682565,669.8563760538527,655.2871366039565,23.43,76.57
08,LUBUSKIE,0805,słubicki,niskie ryzyko,909.1601661967824,888.4706248857094,169.14951092466072,165.97111745521946,740.0106552721215,722.49950743049,18.61,81.39
08,LUBUSKIE,0805,słubicki,wysokie ryzyko,811.7119462849915,862.1288554524153,220.06294855780925,237.19574340365307,591.6489977271824,624.9331120487623,27.11,72.89
08,LUBUSKIE,0812,wschowski,niskie ryzyko,38.46680855690269,33.896874896949555,22.73827954088903,20.585823914657105,15.72852901601366,13.311050982292452,59.11,40.89
08,LUBUSKIE,0812,wschowski,wysokie ryzyko,25.529267923602063,25.529267923602063,8.833283042631432,8.833283042631432,16.69598488097063,16.69598488097063,34.6,65.4
08,LUBUSKIE,0809,zielonogórski,niskie ryzyko,2704.199959645824,2749.637832107427,1242.174650008183,1260.768538849707,1462.025309637641,1488.86929325772,45.94,54.06
08,LUBUSKIE,0809,zielonogórski,wysokie ryzyko,4196.265895354717,4102.731640958305,2318.246816947591,2272.708336735711,1878.0190784071256,1830.023304222594,55.25,44.75
08,LUBUSKIE,0808,świebodziński,niskie ryzyko,3.292905913216197,3.0235277183702056,0.3826381642326015,0.1132599693866102,2.9102677489835953,2.9102677489835953,11.62,88.38
08,LUBUSKIE,0810,żagański,niskie ryzyko,3005.4924596425676,2813.98938221374,2608.519529466873,2433.379734954668,396.9729301756946,380.6096472590719,86.79,13.21
08,LUBUSKIE,0810,żagański,wysokie ryzyko,5383.624740064309,5235.878730787982,5134.120122088303,5001.902470926,249.504617976005,233.97625986198184,95.37,4.63
08,LUBUSKIE,0811,żarski,niskie ryzyko,556.8716095298033,558.426486991134,223.4745118979262,217.60258397260267,333.39709763187705,340.8239030185312,40.13,59.87
08,LUBUSKIE,0811,żarski,wysokie ryzyko,608.7668147730799,602.166328396557,443.6278090037078,410.4021565735531,165.13900576937206,191.76417182300384,72.87,27.13
14,MAZOWIECKIE,1461,Ostrołęka,niskie ryzyko,1033.8970469142096,1156.3820898674,889.6077787327811,995.5419666727508,144.28926818142844,160.84012319464932,86.04,13.96
14,MAZOWIECKIE,1461,Ostrołęka,wysokie ryzyko,4601.530757349791,4487.942322339255,4342.289271427642,4229.222440217038,259.24148592214766,258.7198821222179,94.37,5.63
14,MAZOWIECKIE,1462,Płock,niskie ryzyko,423.3996051585443,438.7729220131233,239.6832843160716,255.61773355148352,183.7163208424727,183.15518846163977,56.61,43.39
14,MAZOWIECKIE,1462,Płock,wysokie ryzyko,875.5143198418293,821.6794390737894,737.2038226934062,683.3689419253662,138.31049714842305,138.31049714842305,84.2,15.8
14,MAZOWIECKIE,1463,Radom,niskie ryzyko,165.29999640801114,161.9832033704197,103.30651398969488,100.03873685858451,61.99348241831627,61.94446651183516,62.5,37.5
14,MAZOWIECKIE,1463,Radom,wysokie ryzyko,37.55587815022407,36.46327344473089,0.0,0.0,37.55587815022407,36.46327344473089,0.0,100.0
14,MAZOWIECKIE,1465,Warszawa,niskie ryzyko,100609.02001852888,99116.40242339592,97728.26874284126,96290.01364634876,2880.7512756876367,2826.388777047161,97.14,2.86
14,MAZOWIECKIE,1465,Warszawa,wysokie ryzyko,311591.58370751794,310511.00563066977,309241.67661395954,308164.3999454881,2349.9070935584477,2346.6056851816493,99.25,0.75
14,MAZOWIECKIE,1401,białobrzeski,niskie ryzyko,530.4492736635248,522.9396752967888,363.9908054869202,357.4213358225233,166.45846817660467,165.5183394742655,68.62,31.38
14,MAZOWIECKIE,1401,białobrzeski,wysokie ryzyko,2233.8339866892065,2211.776813021265,2037.7322412375129,2014.3574924303307,196.10174545169392,197.4193205909341,91.22,8.78
14,MAZOWIECKIE,1402,ciechanowski,niskie ryzyko,247.4570648598228,286.56814697227463,211.6902559150409,250.80133802749268,35.76680894478195,35.76680894478195,85.55,14.45
14,MAZOWIECKIE,1402,ciechanowski,wysokie ryzyko,198.48986782823263,177.12679376032278,198.48986782823263,177.12679376032278,0.0,0.0,100.0,0.0
14,MAZOWIECKIE,1403,garwoliński,niskie ryzyko,4313.184846212362,4252.426911570243,1805.7966453491924,1768.3706922607844,2507.388200863169,2484.056219309458,41.87,58.13
14,MAZOWIECKIE,1403,garwoliński,wysokie ryzyko,3272.834094608012,3289.230045832574,1590.462707183273,1566.7696361155597,1682.3713874247387,1722.4604097170145,48.6,51.4
14,MAZOWIECKIE,1404,gostyniński,niskie ryzyko,130.1963266815,123.48441838884482,126.63501695958638,119.92310866693116,3.5613097219136343,3.561309721913634,97.26,2.74
14,MAZOWIECKIE,1404,gostyniński,wysokie ryzyko,38.17215074773547,22.821420213599964,38.17215074773547,22.821420213599964,0.0,0.0,100.0,0.0
14,MAZOWIECKIE,1405,grodziski,niskie ryzyko,91.30122675707725,90.79604468073548,8.165401509413986,8.089304154417759,83.13582524766325,82.70674052631772,8.94,91.06
14,MAZOWIECKIE,1406,grójecki,niskie ryzyko,748.2225061013711,724.7025258933032,601.2354382551888,576.8776147124431,146.98706784618224,147.82491118086006,80.36,19.64
14,MAZOWIECKIE,1406,grójecki,wysokie ryzyko,995.8179574674404,960.2516152288554,855.9084042883635,820.661200115419,139.90955317907685,139.5904151134365,85.95,14.05
14,MAZOWIECKIE,1407,kozienicki,niskie ryzyko,6881.026138077946,6734.8034096073425,3463.57685742122,3358.42125600764,3417.4492806567255,3376.382153599703,50.34,49.66
14,MAZOWIECKIE,1407,kozienicki,wysokie ryzyko,6372.999914776831,6476.690913704264,3876.370452521039,3957.1980979981167,2496.629462255793,2519.4928157061477,60.82,39.18
14,MAZOWIECKIE,1408,legionowski,niskie ryzyko,24007.158561116583,23555.258544025663,15511.558571109654,15154.954400649738,8495.599990006933,8400.304143375928,64.61,35.39
14,MAZOWIECKIE,1408,legionowski,wysokie ryzyko,41324.84573076164,41499.800099207794,31659.29230409782,32020.96236547325,9665.55342666382,9478.83773373455,76.61,23.39
14,MAZOWIECKIE,1409,lipski,niskie ryzyko,1067.1186725238224,1056.904354178498,630.3691950651023,618.7984748437118,436.7494774587203,438.10587933478615,59.07,40.93
14,MAZOWIECKIE,1409,lipski,wysokie ryzyko,602.3632736325684,587.9817270671695,381.4948938174411,370.3543947233151,220.86837981512727,217.6273323438543,63.33,36.67
14,MAZOWIECKIE,1411,makowski,niskie ryzyko,970.7979878930012,954.2405903832444,527.611697517815,513.7981480422364,443.18629037518633,440.442442341008,54.35,45.65
14,MAZOWIECKIE,1411,makowski,wysokie ryzyko,569.6866641530506,555.5790772791995,327.73100395067405,314.54532553332206,241.95566020237655,241.03375174587748,57.53,42.47
14,MAZOWIECKIE,1412,miński,niskie ryzyko,253.1574571179139,244.1638206981515,167.5325099988991,158.73425618552417,85.62494711901482,85.42956451262738,66.18,33.82
14,MAZOWIECKIE,1412,miński,wysokie ryzyko,24.18174055999904,23.91548460803109,6.671097383050924,6.671097383050924,17.510643176948115,17.244387224980162,27.59,72.41
14,MAZOWIECKIE,1413,mławski,niskie ryzyko,120.38938017858568,119.10790691486665,77.23001699863124,76.07825659930955,43.159363179954426,43.02965031555708,64.15,35.85
14,MAZOWIECKIE,1413,mławski,wysokie ryzyko,17.663325035682625,17.508618853178096,14.156505815989837,14.001799633485303,3.5068192196927894,3.5068192196927894,80.15,19.85
14,MAZOWIECKIE,1414,nowodworski,niskie ryzyko,12705.28594852759,12857.551996371336,6658.499374004967,7107.373164189341,6046.786574522625,5750.178832181997,52.41,47.59
14,MAZOWIECKIE,1414,nowodworski,wysokie ryzyko,24362.357159578187,24027.507115262793,17026.967336382928,16956.641137939063,7335.389823195261,7070.865977323727,69.89,30.11
14,MAZOWIECKIE,1416,ostrowski,niskie ryzyko,1612.7606023752337,1597.6754172801652,616.4994618671697,608.9051748164608,996.261140508064,988.7702424637046,38.23,61.77
14,MAZOWIECKIE,1416,ostrowski,wysokie ryzyko,1310.0406820542053,1309.826992987817,481.517053287565,473.5186168623881,828.5236287666404,836.3083761254289,36.76,63.24
14,MAZOWIECKIE,1415,ostrołęcki,niskie ryzyko,3040.757576141632,2940.571635813,1584.440923449073,1499.61044880983,1456.3166526925593,1440.96118700317,52.11,47.89
14,MAZOWIECKIE,1415,ostrołęcki,wysokie ryzyko,2682.0539606658986,2717.162780025273,1769.9310618572,1808.4333700730629,912.122898808698,908.7294099522104,65.99,34.01
14,MAZOWIECKIE,1417,otwocki,niskie ryzyko,5182.259944748092,5704.267218730847,2641.1428488306897,2731.4461201857084,2541.1170959174015,2972.8210985451387,50.97,49.03
14,MAZOWIECKIE,1417,otwocki,wysokie ryzyko,5649.685219746035,5555.253008718773,2822.855294327642,2742.13206707857,2826.8299254183935,2813.1209416402044,49.96,50.04
14,MAZOWIECKIE,1418,piaseczyński,niskie ryzyko,3410.308287479139,3155.11857539161,2454.1235978694804,2187.564299659064,956.1846896096588,967.554275732546,71.96,28.04
14,MAZOWIECKIE,1418,piaseczyński,wysokie ryzyko,3294.98201610151,3546.0924926455823,2380.973176434133,2650.3202336209133,914.0088396673766,895.7722590246685,72.26,27.74
14,MAZOWIECKIE,1421,pruszkowski,niskie ryzyko,750.8497863869528,676.8824956906241,470.314427176854,398.9004510033824,280.5353592100988,277.98204468724157,62.64,37.36
14,MAZOWIECKIE,1421,pruszkowski,wysokie ryzyko,633.4983467696266,574.9399731129954,518.4716855490467,459.91331189241544,115.02666122057992,115.0266612205799,81.84,18.16
14,MAZOWIECKIE,1422,przasnyski,niskie ryzyko,78.10971240121536,75.51849485148331,58.38071843804682,55.78950088831478,19.728993963168545,19.728993963168545,74.74,25.26
14,MAZOWIECKIE,1422,przasnyski,wysokie ryzyko,16.811048060987993,15.542790104530331,16.811048060987993,15.542790104530331,0.0,0.0,100.0,0.0
14,MAZOWIECKIE,1423,przysuski,niskie ryzyko,128.56485017252612,127.29191248672812,51.82144004065901,52.358134473366434,76.74341013186711,74.93377801336169,40.31,59.69
14,MAZOWIECKIE,1423,przysuski,wysokie ryzyko,156.87248822699542,162.83847022479077,88.74040005228636,83.70804366699177,68.13208817470904,79.13042655779901,56.57,43.43
14,MAZOWIECKIE,1424,pułtuski,niskie ryzyko,1872.388255972094,1738.9073302283423,1441.7745559058624,1369.4805709770685,430.6137000662312,369.4267592512739,77.0,23.0
14,MAZOWIECKIE,1424,pułtuski,wysokie ryzyko,3465.4688116783027,3229.249454211819,3023.627428205627,2782.9220811894693,441.8413834726754,446.3273730223494,87.25,12.75
14,MAZOWIECKIE,1419,płocki,niskie ryzyko,3983.5465485764194,3997.428152415346,2266.0901996402376,2268.9550377807036,1717.4563489361817,1728.4731146346423,56.89,43.11
14,MAZOWIECKIE,1419,płocki,wysokie ryzyko,2203.5024587378384,2224.847169477525,1478.1949702202182,1505.5524189002592,725.3074885176203,719.2947505772657,67.08,32.92
14,MAZOWIECKIE,1420,płoński,niskie ryzyko,1115.3725141884272,1256.1685179167555,816.1883455575597,958.2581323787516,299.18416863086725,297.9103855380038,73.18,26.82
14,MAZOWIECKIE,1420,płoński,wysokie ryzyko,675.528491419938,613.8541614114882,574.4078956769674,512.9069125742627,101.12059574297058,100.94724883722547,85.03,14.97
14,MAZOWIECKIE,1425,radomski,niskie ryzyko,249.11373641700337,243.2424953908501,128.21041774742616,122.77549165526496,120.90331866957716,120.46700373558514,51.47,48.53
14,MAZOWIECKIE,1425,radomski,wysokie ryzyko,43.29618936760469,42.13186885945219,27.607118892259976,26.442798384107476,15.689070475344714,15.689070475344714,63.76,36.24
14,MAZOWIECKIE,1426,siedlecki,niskie ryzyko,257.0774716267537,257.60913913178234,54.65770686821981,55.172061956416115,202.41976475853392,202.43707717536623,21.26,78.74
14,MAZOWIECKIE,1426,siedlecki,wysokie ryzyko,171.9993158585499,170.82097333681114,89.90622969885169,88.80067812135368,82.09308615969823,82.0202952154575,52.27,47.73
14,MAZOWIECKIE,1427,sierpecki,niskie ryzyko,138.85548830431725,108.099072238597,91.22378713160052,59.87896914712492,47.63170117271672,48.22010309147208,65.7,34.3
14,MAZOWIECKIE,1427,sierpecki,wysokie ryzyko,50.26358806952385,31.19835961219727,44.96511312399008,25.8998846666635,5.298474945533769,5.298474945533769,89.46,10.54
14,MAZOWIECKIE,1428,sochaczewski,niskie ryzyko,2200.817187376221,2209.247043054507,1393.9001282571446,1408.6014756828909,806.9170591190768,800.6455673716159,63.34,36.66
14,MAZOWIECKIE,1428,sochaczewski,wysokie ryzyko,1945.256002303471,1913.5690640004505,1404.9641362931357,1378.053737116967,540.2918660103354,535.5153268834832,72.23,27.77
14,MAZOWIECKIE,1429,sokołowski,niskie ryzyko,564.0473444148204,545.7709228540244,501.5639758280023,483.2875542672064,62.48336858681804,62.483368586818045,88.92,11.08
14,MAZOWIECKIE,1429,sokołowski,wysokie ryzyko,417.12587629091337,417.3886591178292,398.9957708125537,399.25855363946954,18.13010547835964,18.13010547835964,95.65,4.35
14,MAZOWIECKIE,1432,warszawski zachodni,niskie ryzyko,7895.071165322112,7789.142636003353,4547.604756604167,4414.8025865680465,3347.4664087179453,3374.3400494353064,57.6,42.4
14,MAZOWIECKIE,1432,warszawski zachodni,wysokie ryzyko,18233.057565539555,18173.23619028581,12761.102787110663,12674.781751456809,5471.954778428891,5498.454438829001,69.99,30.01
14,MAZOWIECKIE,1434,wołomiński,niskie ryzyko,2009.571726230152,1924.370646006071,1008.0965244066902,950.2901224646685,1001.4752018234618,974.080523541403,50.16,49.84
14,MAZOWIECKIE,1434,wołomiński,wysokie ryzyko,1722.8749967925205,1705.8029289254823,646.7690090674328,620.5811084976234,1076.105987725088,1085.2218204278588,37.54,62.46
14,MAZOWIECKIE,1435,wyszkowski,niskie ryzyko,3280.097180677674,3280.911823220189,1213.8973104848142,1254.79292422869,2066.1998701928596,2026.1188989914997,37.01,62.99
14,MAZOWIECKIE,1435,wyszkowski,wysokie ryzyko,2744.6138931474557,2746.374072252836,1351.1631095001949,1311.4269006041638,1393.4507836472608,1434.9471716486717,49.23,50.77
14,MAZOWIECKIE,1433,węgrowski,niskie ryzyko,1340.314473510304,1325.0466534254224,531.7854217160567,510.86938828511654,808.5290517942474,814.1772651403057,39.68,60.32
14,MAZOWIECKIE,1433,węgrowski,wysokie ryzyko,648.1850604393471,642.1289699014609,266.9001357610005,262.89819227104385,381.28492467834656,379.230777630417,41.18,58.82
14,MAZOWIECKIE,1436,zwoleński,niskie ryzyko,82.37776826530529,111.18268491867406,32.25616437125623,58.257372414929534,50.121603894049066,52.92531250374452,39.16,60.84
14,MAZOWIECKIE,1436,zwoleński,wysokie ryzyko,194.40965327786995,194.40965327786995,0.0,0.0,194.40965327786995,194.40965327786995,0.0,100.0
14,MAZOWIECKIE,1410,łosicki,niskie ryzyko,69.89219942041339,67.64054473445998,48.9787668787262,46.72711219277278,20.9134325416872,20.9134325416872,70.08,29.92
14,MAZOWIECKIE,1410,łosicki,wysokie ryzyko,8.916068545186233,8.581251534779051,1.2645629033609924,0.9297458929538096,7.651505641825241,7.651505641825242,14.18,85.82
14,MAZOWIECKIE,1437,żuromiński,niskie ryzyko,164.61895991259604,180.25284568415935,91.8714645864346,107.34773893188726,72.74749532616146,72.90510675227212,55.81,44.19
14,MAZOWIECKIE,1437,żuromiński,wysokie ryzyko,55.461504203784926,55.461504203784926,41.61184064768694,41.61184064768694,13.849663556097989,13.849663556097983,75.03,24.97
14,MAZOWIECKIE,1438,żyrardowski,niskie ryzyko,113.01553562620116,88.53778281867933,87.78491841735264,66.83162723252306,25.23061720884851,21.70615558615627,77.68,22.32
14,MAZOWIECKIE,1438,żyrardowski,wysokie ryzyko,4.7794594295605695,4.758625518579354,4.7794594295605695,4.758625518579354,0.0,0.0,100.0,0.0
12,MAŁOPOLSKIE,1261,Kraków,niskie ryzyko,38454.67405739983,37007.19469773259,32724.526262727744,31682.337905914897,5730.147794672081,5324.856791817702,85.1,14.9
12,MAŁOPOLSKIE,1261,Kraków,wysokie ryzyko,107624.5736674678,107788.88246947785,100874.21522663946,100644.27568985424,6750.358440828353,7144.606779623587,93.73,6.27
12,MAŁOPOLSKIE,1262,Nowy Sącz,niskie ryzyko,3592.3994040483185,3223.1429080449316,3086.0152050815977,2720.9771359555543,506.384198966721,502.16577208937736,85.9,14.1
12,MAŁOPOLSKIE,1262,Nowy Sącz,wysokie ryzyko,10109.046440254497,11157.999807040182,9792.865677494565,10653.052365104868,316.1807627599283,504.9474419353139,96.87,3.13
12,MAŁOPOLSKIE,1263,Tarnów,niskie ryzyko,1201.1905415764545,1179.1515363325043,854.691961523213,906.9385329910142,346.4985800532414,272.2130033414899,71.15,28.85
12,MAŁOPOLSKIE,1263,Tarnów,wysokie ryzyko,2643.8568173234135,2892.5125380901723,1596.540702487765,1611.0814387450478,1047.316114835648,1281.4310993451245,60.39,39.61
12,MAŁOPOLSKIE,1201,bocheński,niskie ryzyko,11278.523861048126,11349.53580403102,9792.531142809225,9831.99896029182,1485.9927182389029,1517.5368437392003,86.82,13.18
12,MAŁOPOLSKIE,1201,bocheński,wysokie ryzyko,11462.61865717369,11379.055814011535,10369.2566178556,10274.249114132412,1093.3620393180895,1104.8066998791246,90.46,9.54
12,MAŁOPOLSKIE,1202,brzeski,niskie ryzyko,4960.8863597239215,4885.2768520736545,3909.2915533479345,3847.545100163936,1051.5948063759874,1037.7317519097187,78.8,21.2
12,MAŁOPOLSKIE,1202,brzeski,wysokie ryzyko,4932.01472215453,4980.730472121233,4029.734986007952,4095.4470171105736,902.2797361465782,885.2834550106604,81.71,18.29
12,MAŁOPOLSKIE,1203,chrzanowski,niskie ryzyko,1201.0031744107505,1173.3806433828308,731.7081949077924,705.914137152124,469.294979502958,467.46650623070695,60.92,39.08
12,MAŁOPOLSKIE,1203,chrzanowski,wysokie ryzyko,1670.3981928775572,1672.5815785908558,1216.6383638677723,1208.8491091405033,453.759829009785,463.7324694503522,72.84,27.16
12,MAŁOPOLSKIE,1204,dąbrowski,niskie ryzyko,15590.386301436709,15305.950060510508,9374.258076446258,9156.6335399226,6216.128224990451,6149.316520587908,60.13,39.87
12,MAŁOPOLSKIE,1204,dąbrowski,wysokie ryzyko,12952.828772237024,13199.279490735633,8510.124460570518,8661.236068648383,4442.704311666507,4538.04342208725,65.7,34.3
12,MAŁOPOLSKIE,1205,gorlicki,niskie ryzyko,1221.8494559104877,1336.1532449807178,1001.9389853146782,1083.0009554804658,219.9104705958094,253.15228950025192,82.0,18.0
12,MAŁOPOLSKIE,1205,gorlicki,wysokie ryzyko,1377.8580441968788,1464.4386685666436,1157.2464215155037,1266.596295053144,220.61162268137517,197.84237351349955,83.99,16.01
12,MAŁOPOLSKIE,1206,krakowski,niskie ryzyko,6504.687236949449,6420.478187302193,4944.35464794457,4913.127200466621,1560.3325890048786,1507.350986835571,76.01,23.99
12,MAŁOPOLSKIE,1206,krakowski,wysokie ryzyko,5212.335353302216,5233.131621220357,3994.1484417191423,4068.102264204815,1218.1869115830746,1165.0293570155422,76.63,23.37
12,MAŁOPOLSKIE,1207,limanowski,niskie ryzyko,1443.5205974982048,1342.6457035014053,880.0022839794062,769.868703383469,563.5183135187985,572.7770001179363,60.96,39.04
12,MAŁOPOLSKIE,1207,limanowski,wysokie ryzyko,413.342576426788,425.0115212339117,188.6201289119228,203.52356207808776,224.72244751486517,221.48795915582392,45.63,54.37
12,MAŁOPOLSKIE,1209,myślenicki,niskie ryzyko,2184.2171575567686,2170.069370165802,1857.9570672739208,1863.8199734547616,326.2600902828474,306.2493967110394,85.06,14.94
12,MAŁOPOLSKIE,1209,myślenicki,wysokie ryzyko,3310.035955257434,3252.549305773822,3207.986261039932,3156.0354792210705,102.0496942175024,96.51382655275168,96.92,3.08
12,MAŁOPOLSKIE,1210,nowosądecki,niskie ryzyko,11328.76210614152,11496.57412738636,7760.954146203484,7912.963297353886,3567.8079599380335,3583.610830032472,68.51,31.49
12,MAŁOPOLSKIE,1210,nowosądecki,wysokie ryzyko,11989.008543978962,12197.302944751442,8589.18758272378,8695.540192353077,3399.820961255181,3501.7627523983656,71.64,28.36
12,MAŁOPOLSKIE,1211,nowotarski,niskie ryzyko,6876.848074856894,7249.62150246988,5223.212740417765,5622.508553216023,1653.6353344391289,1627.1129492538566,75.95,24.05
12,MAŁOPOLSKIE,1211,nowotarski,wysokie ryzyko,8548.040824547781,8903.052582348098,6873.191420985731,7192.178957578574,1674.849403562049,1710.8736247695233,80.41,19.59
12,MAŁOPOLSKIE,1212,olkuski,niskie ryzyko,116.99178993070409,171.35006110598033,75.17235091671294,129.42887627650182,41.81943901399114,41.92118482947849,64.25,35.75
12,MAŁOPOLSKIE,1212,olkuski,wysokie ryzyko,59.05415148819886,56.08199170412574,0.0,0.0,59.05415148819886,56.08199170412574,0.0,100.0
12,MAŁOPOLSKIE,1213,oświęcimski,niskie ryzyko,22250.24387096012,22325.626413710313,15785.883198647902,15766.630727931051,6464.360672312214,6558.9956857792595,70.95,29.05
12,MAŁOPOLSKIE,1213,oświęcimski,wysokie ryzyko,37188.82727507634,36885.75240199603,27748.483839480687,27698.184941358435,9440.343435595669,9187.567460637598,74.62,25.38
12,MAŁOPOLSKIE,1214,proszowicki,niskie ryzyko,413.3595953199515,412.4182603660533,366.81726193851017,363.428055697327,46.5423333814414,48.99020466872631,88.74,11.26
12,MAŁOPOLSKIE,1214,proszowicki,wysokie ryzyko,326.1191568016017,323.5702348241825,293.1994620234492,290.65054004602996,32.91969477815253,32.91969477815254,89.91,10.09
12,MAŁOPOLSKIE,1215,suski,niskie ryzyko,1289.6836300979658,1259.8554289421818,778.1742982664488,740.1473064279172,511.509331831517,519.7081225142646,60.34,39.66
12,MAŁOPOLSKIE,1215,suski,wysokie ryzyko,865.8876970968819,774.8645092326542,611.1853308462681,526.5024699964033,254.70236625061375,248.36203923625084,70.58,29.42
12,MAŁOPOLSKIE,1216,tarnowski,niskie ryzyko,19308.782838029765,18987.181122913367,15403.651085217416,15150.876463325616,3905.1317528123473,3836.304659587749,79.78,20.22
12,MAŁOPOLSKIE,1216,tarnowski,wysokie ryzyko,21859.94272621966,21923.727512341586,17850.776738613455,18002.6746407959,4009.1659876062063,3921.0528715456826,81.66,18.34
12,MAŁOPOLSKIE,1217,tatrzański,niskie ryzyko,467.41938465846135,442.2835085751333,254.11542355339768,240.4415656508416,213.30396110506368,201.8419429242917,54.37,45.63
12,MAŁOPOLSKIE,1217,tatrzański,wysokie ryzyko,517.1211977453725,547.4461378069421,246.5219787798137,268.83742201233315,270.59921896555875,278.608715794609,47.67,52.33
12,MAŁOPOLSKIE,1218,wadowicki,niskie ryzyko,7958.193874279659,7911.433925443884,5500.219300270895,5535.320188035824,2457.974574008765,2376.11373740806,69.11,30.89
12,MAŁOPOLSKIE,1218,wadowicki,wysokie ryzyko,12530.678064036749,12741.97526782335,10562.19487685992,10524.717686409514,1968.4831871768265,2217.257581413837,84.29,15.71
12,MAŁOPOLSKIE,1219,wielicki,niskie ryzyko,11426.488767599,11249.089715931255,6213.904914100499,6101.029797060097,5212.5838534985,5148.0599188711585,54.38,45.62
12,MAŁOPOLSKIE,1219,wielicki,wysokie ryzyko,11716.838148317836,11828.104955859291,6291.194382099251,6353.297381369275,5425.6437662185845,5474.807574490016,53.69,46.31
16,OPOLSKIE,1661,Opole,niskie ryzyko,5006.756262038075,4750.803143571121,4498.3692034303995,4251.208804675694,508.387058607675,499.5943388954259,89.85,10.15
16,OPOLSKIE,1661,Opole,wysokie ryzyko,13281.533438056964,13426.95409347737,12950.489031898958,13091.06595705243,331.04440615800553,335.88813642493915,97.51,2.49
16,OPOLSKIE,1601,brzeski,niskie ryzyko,6189.502526974476,6150.061683141412,2748.6496209954216,2716.1634115690867,3440.8529059790544,3433.8982715723264,44.41,55.59
16,OPOLSKIE,1601,brzeski,wysokie ryzyko,13250.962059047606,13253.84652550786,7500.909182354924,7491.078049048338,5750.052876692682,5762.7684764595215,56.61,43.39
16,OPOLSKIE,1602,głubczycki,niskie ryzyko,542.7672125258915,507.70237622085415,452.0970499689128,419.52369674470015,90.67016255697874,88.17867947615399,83.29,16.71
16,OPOLSKIE,1602,głubczycki,wysokie ryzyko,544.9593389478061,520.8880120840407,481.53916306604054,458.1719199475217,63.420175881765545,62.716092136519066,88.36,11.64
16,OPOLSKIE,1604,kluczborski,niskie ryzyko,206.34395090430175,187.16113748160024,189.1177694744113,169.99416316402687,17.226181429890495,17.16697431757337,91.65,8.35
16,OPOLSKIE,1604,kluczborski,wysokie ryzyko,54.1505805590747,43.451960087639854,54.0145823250054,43.31596185357056,0.1359982340692965,0.1359982340692965,99.75,0.25
16,OPOLSKIE,1605,krapkowicki,niskie ryzyko,628.5041231062776,632.941748468647,535.3465283640647,536.2384300256113,93.15759474221286,96.7033184430358,85.18,14.82
16,OPOLSKIE,1605,krapkowicki,wysokie ryzyko,617.2221751716378,604.2303305400945,589.7808006472783,577.380853837687,27.44137452435947,26.84947670240756,95.55,4.45
16,OPOLSKIE,1603,kędzierzyńsko-kozielski,niskie ryzyko,2996.86765341514,2912.3824299421817,2597.29527972688,2518.2072632369027,399.5723736882602,394.1751667052793,86.67,13.33
16,OPOLSKIE,1603,kędzierzyńsko-kozielski,wysokie ryzyko,2585.635074540554,2657.918644458811,2290.7569191960342,2348.3138774806725,294.87815534451954,309.604766978138,88.6,11.4
