teryt_woj,wojewodztwo,teryt_pow,powiat,teryt_gmi,gmina,risk_class,pop_night_total,pop_day_total,pop_night_ge65,pop_day_ge65,pop_night_outside,pop_day_outside,pct_ge65_of_total,pct_outside_ge65_of_total
08,LUBUSKIE,0811,żarski,0811082,Trzebiel,niskie ryzyko,80.02385753111355,77.50178420081556,21.199042195426372,20.865825776856717,58.82481533568717,56.63595842395884,26.49,73.51
08,LUBUSKIE,0811,żarski,0811082,Trzebiel,wysokie ryzyko,11.970389611748182,11.820499509611098,9.535924470710468,9.386034368573384,2.4344651410377134,2.4344651410377143,79.66,20.34
08,LUBUSKIE,0811,żarski,0811011,Łęknica,niskie ryzyko,19.070131646434223,16.72036407073353,0.0,0.0,19.070131646434223,16.72036407073353,0.0,100.0
08,LUBUSKIE,0811,żarski,0811011,Łęknica,wysokie ryzyko,30.00235152478611,58.71501949210757,0.0,0.0,30.00235152478611,58.71501949210757,0.0,100.0
08,LUBUSKIE,0811,żarski,0811102,Żary,niskie ryzyko,0.4418661040057788,0.4418661040057788,0.0,0.0,0.4418661040057788,0.4418661040057788,0.0,100.0
08,LUBUSKIE,0811,żarski,0811102,Żary,wysokie ryzyko,4.147215532931758,4.147215532931758,0.0,0.0,4.147215532931758,4.147215532931758,0.0,100.0
14,MAZOWIECKIE,1461,Ostrołęka,1461011,Ostrołęka,niskie ryzyko,1033.8970469142096,1156.3820898674,889.6077787327811,995.5419666727508,144.28926818142844,160.84012319464932,86.04,13.96
14,MAZOWIECKIE,1461,Ostrołęka,1461011,Ostrołęka,wysokie ryzyko,4601.530757349791,4487.942322339255,4342.289271427642,4229.222440217038,259.24148592214766,258.7198821222179,94.37,5.63
14,MAZOWIECKIE,1462,Płock,1462011,Płock,niskie ryzyko,423.3996051585443,438.7729220131233,239.6832843160716,255.61773355148352,183.7163208424727,183.15518846163977,56.61,43.39
14,MAZOWIECKIE,1462,Płock,1462011,Płock,wysokie ryzyko,875.5143198418293,821.6794390737894,737.2038226934062,683.3689419253662,138.31049714842305,138.31049714842305,84.2,15.8
14,MAZOWIECKIE,1463,Radom,1463011,Radom,niskie ryzyko,165.29999640801114,161.9832033704197,103.30651398969488,100.03873685858451,61.99348241831627,61.94446651183516,62.5,37.5
14,MAZOWIECKIE,1463,Radom,1463011,Radom,wysokie ryzyko,37.55587815022407,36.46327344473089,0.0,0.0,37.55587815022407,36.46327344473089,0.0,100.0
14,MAZOWIECKIE,1465,Warszawa,1465011,Warszawa,niskie ryzyko,100609.02001852888,99116.40242339592,97728.26874284126,96290.01364634876,2880.7512756876367,2826.388777047161,97.14,2.86
14,MAZOWIECKIE,1465,Warszawa,1465011,Warszawa,wysokie ryzyko,311591.58370751794,310511.00563066977,309241.67661395954,308164.3999454881,2349.9070935584477,2346.6056851816493,99.25,0.75
14,MAZOWIECKIE,1401,białobrzeski,1401013,Białobrzegi,niskie ryzyko,241.94312167994624,234.62200318197824,134.41780747147106,128.02928264353753,107.52531420847517,106.59272053844072,55.56,44.44
14,MAZOWIECKIE,1401,białobrzeski,1401013,Białobrzegi,wysokie ryzyko,2054.44050936041,2037.9977817147233,1907.4203170111327,1889.660014226206,147.02019234927744,148.33776748851758,92.84,7.16
14,MAZOWIECKIE,1401,białobrzeski,1401022,Promna,niskie ryzyko,110.1360935965807,109.95514876011735,89.4979323556252,89.31698751916184,20.638161240955505,20.638161240955505,81.26,18.74
14,MAZOWIECKIE,1401,białobrzeski,1401022,Promna,wysokie ryzyko,65.59296884552136,59.97852282326653,60.1968353282157,54.58238930596087,5.39613351730566,5.39613351730566,91.77,8.23
14,MAZOWIECKIE,1401,białobrzeski,1401052,Stromiec,niskie ryzyko,3.4144235533054417,3.406888521000714,0.0,0.0,3.4144235533054417,3.406888521000714,0.0,100.0
14,MAZOWIECKIE,1401,białobrzeski,1401063,Wyśmierzyce,niskie ryzyko,174.95563483369247,174.95563483369247,140.07506565982388,140.07506565982388,34.880569173868565,34.880569173868565,80.06,19.94
14,MAZOWIECKIE,1401,białobrzeski,1401063,Wyśmierzyce,wysokie ryzyko,113.80050848327495,113.80050848327495,70.11508889816412,70.11508889816412,43.68541958511083,43.68541958511083,61.61,38.39
14,MAZOWIECKIE,1402,ciechanowski,1402011,Ciechanów,niskie ryzyko,175.580963940087,206.48021324606256,172.39311991171172,203.29236921768728,3.187844028375278,3.1878440283752787,98.18,1.82
14,MAZOWIECKIE,1402,ciechanowski,1402022,Ciechanów,niskie ryzyko,2.4708034267216576,2.470803426721657,1.1997430874096555,1.1997430874096555,1.271060339312002,1.271060339312002,48.56,51.44
14,MAZOWIECKIE,1402,ciechanowski,1402011,Ciechanów,wysokie ryzyko,194.20827781579104,172.8458149395012,194.20827781579104,172.8458149395012,0.0,0.0,100.0,0.0
14,MAZOWIECKIE,1402,ciechanowski,1402022,Ciechanów,wysokie ryzyko,1.1883381347410544,1.1877269431209974,1.1883381347410544,1.1877269431209974,0.0,0.0,100.0,0.0
14,MAZOWIECKIE,1402,ciechanowski,1402033,Glinojeck,niskie ryzyko,42.54135570901325,42.46367169932867,28.01004920724,27.93236519755542,14.531306501773251,14.531306501773251,65.84,34.16
14,MAZOWIECKIE,1402,ciechanowski,1402033,Glinojeck,wysokie ryzyko,3.0932518777005535,3.093251877700554,3.0932518777005535,3.093251877700554,0.0,0.0,100.0,0.0
14,MAZOWIECKIE,1402,ciechanowski,1402052,Grudusk,niskie ryzyko,1.0,1.0,0.0,0.0,1.0,1.0,0.0,100.0
14,MAZOWIECKIE,1402,ciechanowski,1402062,Ojrzeń,niskie ryzyko,23.032096195168457,31.470461729971085,7.799374070831421,16.237739605634047,15.232722124337036,15.232722124337036,33.86,66.14
14,MAZOWIECKIE,1402,ciechanowski,1402082,Regimin,niskie ryzyko,2.2879696378480663,2.139120919206281,2.2879696378480663,2.139120919206281,0.0,0.0,100.0,0.0
14,MAZOWIECKIE,1402,ciechanowski,1402092,Sońsk,niskie ryzyko,0.5438759509843778,0.5438759509843778,0.0,0.0,0.5438759509843778,0.5438759509843778,0.0,100.0
14,MAZOWIECKIE,1403,garwoliński,1403032,Borowie,niskie ryzyko,4.737040673101434,4.737040673101433,2.9166344818775105,2.9166344818775096,1.8204061912239229,1.8204061912239229,61.57,38.43
14,MAZOWIECKIE,1403,garwoliński,1403011,Garwolin,niskie ryzyko,434.69228265855907,408.70287503261846,409.3156246020911,383.3262169761505,25.37665805646798,25.37665805646798,94.16,5.84
14,MAZOWIECKIE,1403,garwoliński,1403042,Garwolin,niskie ryzyko,146.87918272747655,146.87918272747655,131.31603380613,131.31603380613,15.563148921346558,15.563148921346558,89.4,10.6
14,MAZOWIECKIE,1403,garwoliński,1403011,Garwolin,wysokie ryzyko,749.9889547473318,726.7371738011336,729.9810389028107,706.7292579566125,20.00791584452106,20.00791584452106,97.33,2.67
14,MAZOWIECKIE,1403,garwoliński,1403042,Garwolin,wysokie ryzyko,42.67092696650726,42.67092696650726,34.21324867718961,34.21324867718961,8.457678289317645,8.457678289317645,80.18,19.82
14,MAZOWIECKIE,1403,garwoliński,1403073,Maciejowice,niskie ryzyko,1744.3865370568371,1708.4040097382988,503.07281801345175,490.0504991785991,1241.3137190433854,1218.3535105596998,28.84,71.16
14,MAZOWIECKIE,1403,garwoliński,1403073,Maciejowice,wysokie ryzyko,1315.3605248878653,1332.8373537732125,392.2236852708411,392.2576887124898,923.136839617024,940.5796650607226,29.82,70.18
14,MAZOWIECKIE,1403,garwoliński,1403082,Miastków Kościelny,niskie ryzyko,36.925510341929794,53.67821557469813,28.0353214244966,47.061981463779105,8.890188917433196,6.616234110919024,75.92,24.08
14,MAZOWIECKIE,1403,garwoliński,1403112,Sobolew,niskie ryzyko,20.367692521808316,16.394033322504193,16.901709836707738,12.928050637403617,3.465982685100576,3.4659826851005766,82.98,17.02
14,MAZOWIECKIE,1403,garwoliński,1403112,Sobolew,wysokie ryzyko,8.66799884835501,7.0586253171981,4.43494069320816,2.82556716205125,4.23305815514685,4.23305815514685,51.16,48.84
14,MAZOWIECKIE,1403,garwoliński,1403122,Trojanów,niskie ryzyko,40.246598387488575,37.70589862253956,35.81264488682122,33.2719451218722,4.4339535006673545,4.4339535006673545,88.98,11.02
14,MAZOWIECKIE,1403,garwoliński,1403122,Trojanów,wysokie ryzyko,43.12607778768296,42.9679316755975,43.12607778768296,42.9679316755975,0.0,0.0,100.0,0.0
14,MAZOWIECKIE,1403,garwoliński,1403132,Wilga,niskie ryzyko,1839.3047187588572,1831.2600646832489,635.6654628123334,625.6974815627269,1203.6392559465237,1205.5625831205218,34.56,65.44
14,MAZOWIECKIE,1403,garwoliński,1403132,Wilga,wysokie ryzyko,1074.6422976463762,1098.5807205750316,371.46759645839006,372.75982253846814,703.1747011879861,725.8208980365634,34.57,65.43
14,MAZOWIECKIE,1403,garwoliński,1403021,Łaskarzew,niskie ryzyko,27.432392729840636,26.473846276802945,27.383382444437736,26.424835991400045,0.0490102854029017,0.0490102854029017,99.82,0.18
14,MAZOWIECKIE,1403,garwoliński,1403062,Łaskarzew,niskie ryzyko,18.212890356463316,18.19174491895352,15.377013040845462,15.377013040845464,2.835877315617853,2.814731878108053,84.43,15.57
14,MAZOWIECKIE,1403,garwoliński,1403062,Łaskarzew,wysokie ryzyko,38.37731372389376,38.37731372389376,15.016119393150523,15.016119393150523,23.36119433074324,23.36119433074324,39.13,60.87
14,MAZOWIECKIE,1404,gostyniński,1404011,Gostynin,niskie ryzyko,82.35060527313676,80.85180024447129,82.35060527313676,80.85180024447129,0.0,0.0,100.0,0.0
14,MAZOWIECKIE,1404,gostyniński,1404022,Gostynin,niskie ryzyko,47.845721408363254,42.63261814437352,44.284411686449616,39.071308422459886,3.5613097219136343,3.561309721913634,92.56,7.44
14,MAZOWIECKIE,1404,gostyniński,1404011,Gostynin,wysokie ryzyko,21.501460265071508,6.150729730935995,21.501460265071508,6.150729730935995,0.0,0.0,100.0,0.0
14,MAZOWIECKIE,1404,gostyniński,1404022,Gostynin,wysokie ryzyko,16.670690482663968,16.670690482663968,16.670690482663968,16.670690482663968,0.0,0.0,100.0,0.0
14,MAZOWIECKIE,1405,grodziski,1405032,Baranów,niskie ryzyko,0.0,0.0767627187600408,0.0,0.0767627187600408,0.0,0.0,0.0,0.0
14,MAZOWIECKIE,1405,grodziski,1405043,Grodzisk Mazowiecki,niskie ryzyko,86.88081952050665,86.50468691106632,8.165401509413986,8.012541435657718,78.71541801109267,78.49214547540859,9.4,90.6
14,MAZOWIECKIE,1405,grodziski,1405062,Żabia Wola,niskie ryzyko,4.420407236570582,4.214595050909121,0.0,0.0,4.420407236570582,4.214595050909121,0.0,100.0
14,MAZOWIECKIE,1406,grójecki,1406022,Błędów,niskie ryzyko,15.756622806415848,15.456131253337135,6.582504555939564,6.535217789462287,9.174118250476283,8.920913463874848,41.78,58.22
14,MAZOWIECKIE,1406,grójecki,1406022,Błędów,wysokie ryzyko,4.653099517562719,4.653099517562718,3.348022236389552,3.348022236389551,1.305077281173167,1.305077281173167,71.95,28.05
14,MAZOWIECKIE,1406,grójecki,1406053,Grójec,niskie ryzyko,3.5403437488979943,3.513356908851591,2.8113416926671655,2.784354852620762,0.729002056230829,0.7290020562308289,79.41,20.59
14,MAZOWIECKIE,1406,grójecki,1406053,Grójec,wysokie ryzyko,1.989518168911696,1.989518168911696,1.989518168911696,1.989518168911696,0.0,0.0,100.0,0.0
14,MAZOWIECKIE,1406,grójecki,1406073,Mogielnica,niskie ryzyko,61.86074290062892,51.144048617074176,56.80847362762015,46.09177934406541,5.052269273008764,5.052269273008765,91.83,8.17
14,MAZOWIECKIE,1406,grójecki,1406073,Mogielnica,wysokie ryzyko,14.865138262080334,17.243648711331357,13.265984402667806,15.644494851918829,1.599153859412527,1.599153859412527,89.24,10.76
14,MAZOWIECKIE,1406,grójecki,1406083,Nowe Miasto nad Pilicą,niskie ryzyko,148.62657119179735,149.3913786192045,131.52706783465254,132.29187526205968,17.09950335714482,17.09950335714482,88.49,11.51
14,MAZOWIECKIE,1406,grójecki,1406083,Nowe Miasto nad Pilicą,wysokie ryzyko,71.37619136293362,70.19629449287808,57.13293846710817,55.95304159705262,14.243252895825458,14.243252895825457,80.04,19.96
14,MAZOWIECKIE,1406,grójecki,1406092,Pniewy,niskie ryzyko,6.292698716480199,6.2926987164802,3.0828772879087714,3.0828772879087714,3.2098214285714284,3.209821428571429,48.99,51.01
14,MAZOWIECKIE,1406,grójecki,1406113,Warka,niskie ryzyko,512.1455267371507,498.9049117783556,400.42317325640056,386.09151017632627,111.72235348075009,112.81340160202936,78.19,21.81
14,MAZOWIECKIE,1406,grójecki,1406113,Warka,wysokie ryzyko,902.934010155952,866.1690543381716,780.1719410132863,743.7261232611462,122.76206914266568,122.44293107702536,86.4,13.6
14,MAZOWIECKIE,1407,kozienicki,1407012,Garbatka-Letnisko,niskie ryzyko,4.0945682176270735,4.0945682176270735,0.0,0.0,4.0945682176270735,4.0945682176270735,0.0,100.0
14,MAZOWIECKIE,1407,kozienicki,1407032,Gniewoszów,niskie ryzyko,885.1310724174858,864.3133625350074,192.29937076098105,181.00179637369465,692.8317016565048,683.3115661613128,21.73,78.27
14,MAZOWIECKIE,1407,kozienicki,1407032,Gniewoszów,wysokie ryzyko,654.1062117258333,656.8101783729207,107.46267023090526,99.81994363139816,546.6435414949281,556.9902347415226,16.43,83.57
14,MAZOWIECKIE,1407,kozienicki,1407042,Grabów nad Pilicą,niskie ryzyko,87.78824310070364,87.43646327886425,44.60426572610251,44.27309469787938,43.18397737460112,43.16336858098488,50.81,49.19
14,MAZOWIECKIE,1407,kozienicki,1407042,Grabów nad Pilicą,wysokie ryzyko,114.30943735944032,114.89876473473016,100.90108219083962,101.49040956612944,13.408355168600718,13.408355168600718,88.27,11.73
14,MAZOWIECKIE,1407,kozienicki,1407023,Głowaczów,niskie ryzyko,8.791009123728028,7.5407645774848575,2.609357360111898,2.6093573601118982,6.181651763616129,4.931407217372959,29.68,70.32
14,MAZOWIECKIE,1407,kozienicki,1407053,Kozienice,niskie ryzyko,2026.918800192574,1962.403322705614,838.9852308224778,803.9650546854824,1187.9335693700964,1158.4382680201318,41.39,58.61
14,MAZOWIECKIE,1407,kozienicki,1407053,Kozienice,wysokie ryzyko,1940.386871310012,1945.8007377729084,1163.1371093681162,1149.9450840067534,777.2497619418958,795.8556537661549,59.94,40.06
14,MAZOWIECKIE,1407,kozienicki,1407063,Magnuszew,niskie ryzyko,2447.8619118749475,2442.71955758215,1477.3390475076008,1472.8782107707098,970.522864367347,969.8413468114412,60.35,39.65
14,MAZOWIECKIE,1407,kozienicki,1407063,Magnuszew,wysokie ryzyko,1972.6186512650977,2015.5556158223917,1309.1038269430146,1357.001892990998,663.5148243220831,658.5537228313934,66.36,33.64
14,MAZOWIECKIE,1407,kozienicki,1407072,Sieciechów,niskie ryzyko,1420.4405331508788,1366.295370710594,907.7395852439456,853.6937421197615,512.7009479069329,512.6016285908324,63.91,36.09
14,MAZOWIECKIE,1407,kozienicki,1407072,Sieciechów,wysokie ryzyko,1691.5787431164483,1743.625617001314,1195.765763788163,1248.9407678028376,495.8129793282856,494.68484919847623,70.69,29.31
14,MAZOWIECKIE,1408,legionowski,1408022,Jabłonna,niskie ryzyko,7849.790918436679,7831.802202707053,4645.827222782967,4665.001376881453,3203.9636956537124,3166.8008258255995,59.18,40.82
14,MAZOWIECKIE,1408,legionowski,1408022,Jabłonna,wysokie ryzyko,11562.867201760191,11610.226372030647,8008.592079770579,8065.73473929783,3554.2751219896154,3544.4916327328183,69.26,30.74
14,MAZOWIECKIE,1408,legionowski,1408011,Legionowo,niskie ryzyko,5510.726201843055,4999.704384966239,4715.351530015423,4225.5304869020465,795.3746718276307,774.1738980641923,85.57,14.43
14,MAZOWIECKIE,1408,legionowski,1408011,Legionowo,wysokie ryzyko,20285.07366501841,20605.59004463348,18268.31369103173,18624.48809249491,2016.7599739866848,1981.101952138565,90.06,9.94
14,MAZOWIECKIE,1408,legionowski,1408032,Nieporęt,niskie ryzyko,1060.3177445632434,1015.161103706213,362.9352743876834,337.02901237146347,697.38247017556,678.1320913347496,34.23,65.77
14,MAZOWIECKIE,1408,legionowski,1408032,Nieporęt,wysokie ryzyko,1029.264941990736,1019.152724373634,136.94664145339644,149.95500854251185,892.3183005373396,869.1977158311222,13.31,86.69
14,MAZOWIECKIE,1408,legionowski,1408043,Serock,niskie ryzyko,268.6571451223835,266.7286693398661,204.5225184206324,203.8775423342258,64.13462670175102,62.85112700564028,76.13,23.87
14,MAZOWIECKIE,1408,legionowski,1408043,Serock,wysokie ryzyko,263.08543778738425,260.853230977672,141.61016885366448,141.13571959881375,121.4752689337198,119.71751137885828,53.83,46.17
14,MAZOWIECKIE,1408,legionowski,1408052,Wieliszew,niskie ryzyko,9317.666551151226,9441.862183306295,5582.922025502948,5723.515982160549,3734.744525648278,3718.346201145748,59.92,40.08
14,MAZOWIECKIE,1408,legionowski,1408052,Wieliszew,wysokie ryzyko,8184.554484204911,8003.977727192358,5103.829722988452,5039.648805539173,3080.7247612164592,2964.328921653185,62.36,37.64
14,MAZOWIECKIE,1409,lipski,1409012,Chotcza,niskie ryzyko,238.51459410409888,238.45698158847372,91.80003930454735,91.74242678892224,146.7145547995515,146.7145547995515,38.49,61.51
14,MAZOWIECKIE,1409,lipski,1409012,Chotcza,wysokie ryzyko,224.9104078685747,221.9927074977423,68.08869973450012,67.89956521041131,156.8217081340746,154.09314228733098,30.27,69.73
14,MAZOWIECKIE,1409,lipski,1409023,Ciepielów,niskie ryzyko,0.2,0.2,0.0,0.0,0.2,0.2,0.0,100.0
14,MAZOWIECKIE,1409,lipski,1409033,Lipsko,niskie ryzyko,69.20428587924397,75.64374808306981,41.98802180585513,48.42748400968098,27.216264073388825,27.21626407338882,60.67,39.33
14,MAZOWIECKIE,1409,lipski,1409033,Lipsko,wysokie ryzyko,11.059120723207664,11.01022432133857,11.059120723207664,11.01022432133857,0.0,0.0,100.0,0.0
14,MAZOWIECKIE,1409,lipski,1409042,Rzeczniów,niskie ryzyko,38.29697287696237,38.02546948098474,38.29697287696237,38.02546948098474,0.0,0.0,100.0,0.0
14,MAZOWIECKIE,1409,lipski,1409042,Rzeczniów,wysokie ryzyko,30.29798193945792,30.1957122562461,30.29798193945792,30.1957122562461,0.0,0.0,100.0,0.0
14,MAZOWIECKIE,1409,lipski,1409053,Sienno,niskie ryzyko,31.75146319996956,23.41782154638976,27.14700498188032,19.04082974009322,4.604458218089238,4.376991806296543,85.5,14.5
14,MAZOWIECKIE,1409,lipski,1409063,Solec nad Wisłą,niskie ryzyko,689.1513564635477,681.1603334795799,431.1371560958571,421.5622648240306,258.0142003676907,259.59806865554924,62.56,37.44
14,MAZOWIECKIE,1409,lipski,1409063,Solec nad Wisłą,wysokie ryzyko,336.09576310132815,324.78308299184255,272.0490914202755,261.2488929353192,64.04667168105264,63.53419005652334,80.94,19.06
14,MAZOWIECKIE,1411,makowski,1411022,Czerwonka,niskie ryzyko,11.56088037533834,11.56088037533834,11.56088037533834,11.56088037533834,0.0,0.0,100.0,0.0
14,MAZOWIECKIE,1411,makowski,1411032,Karniewo,niskie ryzyko,2.3932901283217447,2.3932901283217447,2.3932901283217447,2.3932901283217447,0.0,0.0,100.0,0.0
14,MAZOWIECKIE,1411,makowski,1411042,Krasnosielc,niskie ryzyko,26.30121083689868,24.90262897353757,24.430894853621687,23.03231299026058,1.8703159832769924,1.8703159832769924,92.89,7.11
14,MAZOWIECKIE,1411,makowski,1411042,Krasnosielc,wysokie ryzyko,21.709963529473676,16.035680899128216,21.709963529473676,16.035680899128216,0.0,0.0,100.0,0.0
14,MAZOWIECKIE,1411,makowski,1411011,Maków Mazowiecki,niskie ryzyko,26.670484073896212,23.827445679920675,8.865095396584438,6.0220570026089035,17.80538867731177,17.80538867731177,33.24,66.76
14,MAZOWIECKIE,1411,makowski,1411052,Młynarze,niskie ryzyko,159.59165649823206,151.2144902404159,122.71628481228318,114.339118554467,36.875371685948906,36.875371685948906,76.89,23.11
